HGNC.ID,HGNCsymbol,Approved.name,OMIM.ID,UniProt.ID,Mendelian.noXY,PathogenicMut.ClinVar,Autosomal.Recessive,Autosomal.Dominant,HaploinsufficientLv3.ClinGen,Haploinsufficient.Tx61,Homo.LoF.tolerant,Essential.CRISPR,NonEssential.CRISPR,Kinase,DRG.Wood,Detected.all.4673,Detected.K.2623,Detected.C.3817,Detected.CK.1767
HGNC:28033,CCDC174,coiled-coil domain containing 174,616735,Q6PII3,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:19847,CCDC175,coiled-coil domain containing 175,,P0C221,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:23243,CCDC177,coiled-coil domain containing 177,,Q9NQR7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:29588,CCDC178,coiled-coil domain containing 178,,Q5BJE1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:44653,CCDC179,coiled-coil domain containing 179,,H3BU77,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:29303,CCDC180,coiled-coil domain containing 180,,Q9P1Z9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:28051,CCDC181,coiled-coil domain containing 181,,Q5TID7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:49392,CCDC182,coiled-coil domain containing 182,,A6NF36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:28236,CCDC183,coiled-coil domain containing 183,615955,Q5T5S1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:33749,CCDC184,coiled-coil domain containing 184,,Q52MB2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:26654,CCDC185,coiled-coil domain containing 185,,Q8N715,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:24349,CCDC186,coiled-coil domain containing 186,,Q7Z3E2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:30942,CCDC187,coiled-coil domain containing 187,,A0A096LP49,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:51899,CCDC188,coiled-coil domain containing 188,,H7C350,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:28078,CCDC189,coiled-coil domain containing 189,618318,A1A4V9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:28736,CCDC190,coiled-coil domain containing 190,,Q86UF4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:29272,CCDC191,coiled-coil domain containing 191,,Q8NCU4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:49566,CCDC192,coiled-coil domain containing 192,,P0DO97,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:53438,CCDC194,coiled-coil domain containing 194,,A0A1B0GVG4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:53441,CCDC195,coiled-coil domain containing 195,,A0A1B0GUA6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:20100,CCDC196,coiled-coil domain containing 196,,A0A1B0GTZ2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:19860,CCDC197,coiled-coil domain containing 197,,Q8NCU1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:20189,CCDC198,coiled-coil domain containing 198,,Q9NVL8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:28373,CCER1,coiled-coil glutamate rich protein 1,,Q8TC90,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:44662,CCER2,coiled-coil glutamate rich protein 2,617634,I3L3R5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:13930,CCHCR1,coiled-coil alpha-helical rod protein 1,605310,Q8TD31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:1568,CCIN,calicin,603960,Q13939,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:1569,CCK,cholecystokinin,118440,P06307,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:1570,CCKAR,cholecystokinin A receptor,118444,P32238,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
HGNC:1571,CCKBR,cholecystokinin B receptor,118445,P32239,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:10609,CCL1,C-C motif chemokine ligand 1,182281,P22362,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
HGNC:10618,CCL2,C-C motif chemokine ligand 2,158105,P13500,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:10627,CCL3,C-C motif chemokine ligand 3,182283,P10147,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:30554,CCL3L3,C-C motif chemokine ligand 3 like 3,609468,P16619,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:10630,CCL4,C-C motif chemokine ligand 4,182284,P13236,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:24066,CCL4L2,C-C motif chemokine ligand 4 like 2,610757,Q8NHW4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:10632,CCL5,C-C motif chemokine ligand 5,187011,P13501,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:10634,CCL7,C-C motif chemokine ligand 7,158106,P80098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:10635,CCL8,C-C motif chemokine ligand 8,602283,P80075,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:10610,CCL11,C-C motif chemokine ligand 11,601156,P51671,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:10611,CCL13,C-C motif chemokine ligand 13,601391,Q99616,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:10612,CCL14,C-C motif chemokine ligand 14,601392,Q16627,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:10613,CCL15,C-C motif chemokine ligand 15,601393,Q16663,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:10614,CCL16,C-C motif chemokine ligand 16,601394,O15467,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:10615,CCL17,C-C motif chemokine ligand 17,601520,Q92583,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:10616,CCL18,C-C motif chemokine ligand 18,603757,P55774,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:10617,CCL19,C-C motif chemokine ligand 19,602227,Q99731,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:10619,CCL20,C-C motif chemokine ligand 20,601960,P78556,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:10620,CCL21,C-C motif chemokine ligand 21,602737,O00585,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:10621,CCL22,C-C motif chemokine ligand 22,602957,O00626,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:10622,CCL23,C-C motif chemokine ligand 23,602494,P55773,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:10623,CCL24,C-C motif chemokine ligand 24,602495,O00175,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:10624,CCL25,C-C motif chemokine ligand 25,602565,O15444,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:10625,CCL26,C-C motif chemokine ligand 26,604697,Q9Y258,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:10626,CCL27,C-C motif chemokine ligand 27,604833,Q9Y4X3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:17700,CCL28,C-C motif chemokine ligand 28,605240,Q9NRJ3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:21708,CCM2,CCM2 scaffold protein,607929,Q9BSQ5,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False
HGNC:16153,CCM2L,CCM2 like scaffold protein,,Q9NUG4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:1577,CCNA1,cyclin A1,604036,P78396,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:1578,CCNA2,cyclin A2,123835,P20248,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True
HGNC:1579,CCNB1,cyclin B1,123836,P14635,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:19437,CCNB1IP1,cyclin B1 interacting protein 1,608249,Q9NPC3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:1580,CCNB2,cyclin B2,602755,O95067,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
HGNC:18709,CCNB3,cyclin B3,300456,Q8WWL7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:1581,CCNC,cyclin C,123838,P24863,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:1582,CCND1,cyclin D1,168461,P24385,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:1583,CCND2,cyclin D2,123833,P30279,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:1585,CCND3,cyclin D3,123834,P30281,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:1587,CCNDBP1,cyclin D1 binding protein 1,607089,O95273,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:1589,CCNE1,cyclin E1,123837,P24864,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:1590,CCNE2,cyclin E2,603775,O96020,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:1591,CCNF,cyclin F,600227,P41002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:1592,CCNG1,cyclin G1,601578,P51959,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:1593,CCNG2,cyclin G2,603203,Q16589,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:1594,CCNH,cyclin H,601953,P51946,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
HGNC:1595,CCNI,cyclin I,618783,Q14094,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:33869,CCNI2,cyclin I family member 2,,Q6ZMN8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:23434,CCNJ,cyclin J,,Q5T5M9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:25876,CCNJL,cyclin J like,,Q8IV13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:1596,CCNK,cyclin K,603544,O75909,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True
HGNC:20569,CCNL1,cyclin L1,613384,Q9UK58,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:20570,CCNL2,cyclin L2,613482,Q96S94,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:18576,CCNO,cyclin O,607752,P22674,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:28434,CCNQ,cyclin Q,300708,Q8N1B3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:1599,CCNT1,cyclin T1,143055,O60563,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:1600,CCNT2,cyclin T2,603862,O60583,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:23354,CCNY,cyclin Y,612786,Q8ND76,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:26868,CCNYL1,cyclin Y like 1,,Q8N7R7,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:24342,CCP110,centriolar coiled-coil protein 110,609544,O43303,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
HGNC:24227,CCPG1,cell cycle progression 1,611326,Q9ULG6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:1602,CCR1,C-C motif chemokine receptor 1,601159,P32246,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:1603,CCR2,C-C motif chemokine receptor 2,601267,P41597,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:1604,CCR3,C-C motif chemokine receptor 3,601268,P51677,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:1605,CCR4,C-C motif chemokine receptor 4,604836,P51679,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:1606,CCR5,C-C motif chemokine receptor 5,601373,P51681,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:1607,CCR6,C-C motif chemokine receptor 6,601835,P51684,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGNC:1608,CCR7,C-C motif chemokine receptor 7,600242,P32248,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
